id,mistake_type,mistake_category,description,root_cause_analysis,context_when_occurred,impact_severity,prevention_strategy,identified_at,resolved,description_clean,context_clean,root_cause_clean,prevention_clean,full_text,description_length,context_length,has_root_cause,has_prevention,has_traceback,has_exception,has_timeout,has_connection,has_file,has_permission,has_null,has_syntax,hour,day_of_week,is_business_hours,severity_encoded,is_resolved,mistake_category_clean,category_target,has_fix
30,runtime_error,,Failed to communicate with agent,,"{""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n    at handleSendMessage (http://localhost:5173/src/App.tsx:191:13)\n    at async handleSubmit (http://localhost:5173/src/components/ChatInterface.tsx:90:24)""}",medium,,2025-11-05 19:21:01,0,Failed to communicate with agent,"{""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n at handleSendMessage (http://localhost:5173/src/App.tsx:191:13)\n at async handleSubmit (http://localhost:5173/src/components/ChatInterface.tsx:90:24)""}",,,"Failed to communicate with agent {""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n at handleSendMessage (http://localhost:5173/src/App.tsx:191:13)\n at async handleSubmit (http://localhost:5173/src/components/ChatInterface.tsx:90:24)""} ",32,307,0,0,0,1,0,0,1,0,0,0,19,2,0,2,0,unknown,unknown,0
27,runtime_error,,"DeepSeek API failed: DeepSeek API error 400 Bad Request: {""error"":{""message"":""This model's maximum context length is 131072 tokens. However, you requested 713252 tokens (709156 in the messages, 4096 in the completion). Please reduce the length of the messages or completion."",""type"":""invalid_request_error"",""param"":null,""code"":""invalid_request_error""}}. Ollama fallback not yet implemented. Check your API key and connection.",,"{""file"":""unknown"",""function"":""handleSendMessage"",""component"":""App"",""operation"":""send chat message"",""stack"":""""}",medium,,2025-11-05 18:58:14,0,"DeepSeek API failed: DeepSeek API error 400 Bad Request: {""error"":{""message"":""This model's maximum context length is 131072 tokens. However, you requested 713252 tokens (709156 in the messages, 4096 in the completion). Please reduce the length of the messages or completion."",""type"":""invalid_request_error"",""param"":null,""code"":""invalid_request_error""}}. Ollama fallback not yet implemented. Check your API key and connection.","{""file"":""unknown"",""function"":""handleSendMessage"",""component"":""App"",""operation"":""send chat message"",""stack"":""""}",,,"DeepSeek API failed: DeepSeek API error 400 Bad Request: {""error"":{""message"":""This model's maximum context length is 131072 tokens. However, you requested 713252 tokens (709156 in the messages, 4096 in the completion). Please reduce the length of the messages or completion."",""type"":""invalid_request_error"",""param"":null,""code"":""invalid_request_error""}}. Ollama fallback not yet implemented. Check your API key and connection. {""file"":""unknown"",""function"":""handleSendMessage"",""component"":""App"",""operation"":""send chat message"",""stack"":""""} ",425,110,0,0,0,1,0,1,1,0,1,1,18,2,0,2,0,unknown,unknown,0
28,runtime_error,,Failed to communicate with agent,,"{""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n    at handleSendMessage (http://localhost:5173/src/App.tsx:191:13)\n    at async handleSubmit (http://localhost:5173/src/components/ChatInterface.tsx:90:24)""}",medium,,2025-11-05 18:58:14,0,Failed to communicate with agent,"{""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n at handleSendMessage (http://localhost:5173/src/App.tsx:191:13)\n at async handleSubmit (http://localhost:5173/src/components/ChatInterface.tsx:90:24)""}",,,"Failed to communicate with agent {""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n at handleSendMessage (http://localhost:5173/src/App.tsx:191:13)\n at async handleSubmit (http://localhost:5173/src/components/ChatInterface.tsx:90:24)""} ",32,307,0,0,0,1,0,0,1,0,0,0,18,2,0,2,0,unknown,unknown,0
25,runtime_error,,"DeepSeek API failed: DeepSeek API error 400 Bad Request: {""error"":{""message"":""This model's maximum context length is 131072 tokens. However, you requested 143913 tokens (139817 in the messages, 4096 in the completion). Please reduce the length of the messages or completion."",""type"":""invalid_request_error"",""param"":null,""code"":""invalid_request_error""}}. Ollama fallback not yet implemented. Check your API key and connection.",,"{""file"":""unknown"",""function"":""handleSendMessage"",""component"":""App"",""operation"":""send chat message"",""stack"":""""}",medium,,2025-11-05 18:02:31,0,"DeepSeek API failed: DeepSeek API error 400 Bad Request: {""error"":{""message"":""This model's maximum context length is 131072 tokens. However, you requested 143913 tokens (139817 in the messages, 4096 in the completion). Please reduce the length of the messages or completion."",""type"":""invalid_request_error"",""param"":null,""code"":""invalid_request_error""}}. Ollama fallback not yet implemented. Check your API key and connection.","{""file"":""unknown"",""function"":""handleSendMessage"",""component"":""App"",""operation"":""send chat message"",""stack"":""""}",,,"DeepSeek API failed: DeepSeek API error 400 Bad Request: {""error"":{""message"":""This model's maximum context length is 131072 tokens. However, you requested 143913 tokens (139817 in the messages, 4096 in the completion). Please reduce the length of the messages or completion."",""type"":""invalid_request_error"",""param"":null,""code"":""invalid_request_error""}}. Ollama fallback not yet implemented. Check your API key and connection. {""file"":""unknown"",""function"":""handleSendMessage"",""component"":""App"",""operation"":""send chat message"",""stack"":""""} ",425,110,0,0,0,1,0,1,1,0,1,1,18,2,0,2,0,unknown,unknown,0
26,runtime_error,,Failed to communicate with agent,,"{""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n    at handleSendMessage (http://localhost:5173/src/App.tsx:191:13)\n    at async handleSubmit (http://localhost:5173/src/components/ChatInterface.tsx:90:24)""}",medium,,2025-11-05 18:02:31,0,Failed to communicate with agent,"{""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n at handleSendMessage (http://localhost:5173/src/App.tsx:191:13)\n at async handleSubmit (http://localhost:5173/src/components/ChatInterface.tsx:90:24)""}",,,"Failed to communicate with agent {""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n at handleSendMessage (http://localhost:5173/src/App.tsx:191:13)\n at async handleSubmit (http://localhost:5173/src/components/ChatInterface.tsx:90:24)""} ",32,307,0,0,0,1,0,0,1,0,0,0,18,2,0,2,0,unknown,unknown,0
23,runtime_error,,"DeepSeek API failed: DeepSeek API error 400 Bad Request: {""error"":{""message"":""This model's maximum context length is 131072 tokens. However, you requested 210167 tokens (206071 in the messages, 4096 in the completion). Please reduce the length of the messages or completion."",""type"":""invalid_request_error"",""param"":null,""code"":""invalid_request_error""}}. Ollama fallback not yet implemented. Check your API key and connection.",,"{""file"":""unknown"",""function"":""handleSendMessage"",""component"":""App"",""operation"":""send chat message"",""stack"":""""}",medium,,2025-11-05 18:01:16,0,"DeepSeek API failed: DeepSeek API error 400 Bad Request: {""error"":{""message"":""This model's maximum context length is 131072 tokens. However, you requested 210167 tokens (206071 in the messages, 4096 in the completion). Please reduce the length of the messages or completion."",""type"":""invalid_request_error"",""param"":null,""code"":""invalid_request_error""}}. Ollama fallback not yet implemented. Check your API key and connection.","{""file"":""unknown"",""function"":""handleSendMessage"",""component"":""App"",""operation"":""send chat message"",""stack"":""""}",,,"DeepSeek API failed: DeepSeek API error 400 Bad Request: {""error"":{""message"":""This model's maximum context length is 131072 tokens. However, you requested 210167 tokens (206071 in the messages, 4096 in the completion). Please reduce the length of the messages or completion."",""type"":""invalid_request_error"",""param"":null,""code"":""invalid_request_error""}}. Ollama fallback not yet implemented. Check your API key and connection. {""file"":""unknown"",""function"":""handleSendMessage"",""component"":""App"",""operation"":""send chat message"",""stack"":""""} ",425,110,0,0,0,1,0,1,1,0,1,1,18,2,0,2,0,unknown,unknown,0
24,runtime_error,,Failed to communicate with agent,,"{""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n    at handleSendMessage (http://localhost:5173/src/App.tsx:191:13)\n    at async handleSubmit (http://localhost:5173/src/components/ChatInterface.tsx:90:24)""}",medium,,2025-11-05 18:01:16,0,Failed to communicate with agent,"{""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n at handleSendMessage (http://localhost:5173/src/App.tsx:191:13)\n at async handleSubmit (http://localhost:5173/src/components/ChatInterface.tsx:90:24)""}",,,"Failed to communicate with agent {""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n at handleSendMessage (http://localhost:5173/src/App.tsx:191:13)\n at async handleSubmit (http://localhost:5173/src/components/ChatInterface.tsx:90:24)""} ",32,307,0,0,0,1,0,0,1,0,0,0,18,2,0,2,0,unknown,unknown,0
21,runtime_error,,Planning took too long - DeepSeek AI made 25 attempts to analyze your project. This usually happens with very complex requirements. Try simplifying your project description or breaking it into smaller projects.,,"{""file"":""unknown"",""function"":""handleSendMessage"",""component"":""App"",""operation"":""send chat message"",""stack"":""""}",medium,,2025-11-05 16:18:28,0,Planning took too long - DeepSeek AI made 25 attempts to analyze your project. This usually happens with very complex requirements. Try simplifying your project description or breaking it into smaller projects.,"{""file"":""unknown"",""function"":""handleSendMessage"",""component"":""App"",""operation"":""send chat message"",""stack"":""""}",,,"Planning took too long - DeepSeek AI made 25 attempts to analyze your project. This usually happens with very complex requirements. Try simplifying your project description or breaking it into smaller projects. {""file"":""unknown"",""function"":""handleSendMessage"",""component"":""App"",""operation"":""send chat message"",""stack"":""""} ",210,110,0,0,0,0,0,0,1,0,0,0,16,2,1,2,0,unknown,unknown,0
22,runtime_error,,Failed to communicate with agent,,"{""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n    at handleSendMessage (http://localhost:5173/src/App.tsx:191:13)\n    at async handleSubmit (http://localhost:5173/src/components/ChatInterface.tsx:90:24)""}",medium,,2025-11-05 16:18:28,0,Failed to communicate with agent,"{""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n at handleSendMessage (http://localhost:5173/src/App.tsx:191:13)\n at async handleSubmit (http://localhost:5173/src/components/ChatInterface.tsx:90:24)""}",,,"Failed to communicate with agent {""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n at handleSendMessage (http://localhost:5173/src/App.tsx:191:13)\n at async handleSubmit (http://localhost:5173/src/components/ChatInterface.tsx:90:24)""} ",32,307,0,0,0,1,0,0,1,0,0,0,16,2,1,2,0,unknown,unknown,0
19,runtime_error,,Failed to communicate with agent,,"{""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n    at handleSendMessage (http://localhost:5173/src/App.tsx:190:13)\n    at async handleSubmit (http://localhost:5173/src/components/ChatInterface.tsx:90:24)""}",medium,,2025-11-04 20:44:51,0,Failed to communicate with agent,"{""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n at handleSendMessage (http://localhost:5173/src/App.tsx:190:13)\n at async handleSubmit (http://localhost:5173/src/components/ChatInterface.tsx:90:24)""}",,,"Failed to communicate with agent {""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n at handleSendMessage (http://localhost:5173/src/App.tsx:190:13)\n at async handleSubmit (http://localhost:5173/src/components/ChatInterface.tsx:90:24)""} ",32,307,0,0,0,1,0,0,1,0,0,0,20,1,0,2,0,unknown,unknown,0
20,runtime_error,,Planning took too long - DeepSeek AI made 25 attempts to analyze your project. This usually happens with very complex requirements. Try simplifying your project description or breaking it into smaller projects.,,"{""file"":""unknown"",""function"":""handleSendMessage"",""component"":""App"",""operation"":""send chat message"",""stack"":""""}",medium,,2025-11-04 20:44:51,0,Planning took too long - DeepSeek AI made 25 attempts to analyze your project. This usually happens with very complex requirements. Try simplifying your project description or breaking it into smaller projects.,"{""file"":""unknown"",""function"":""handleSendMessage"",""component"":""App"",""operation"":""send chat message"",""stack"":""""}",,,"Planning took too long - DeepSeek AI made 25 attempts to analyze your project. This usually happens with very complex requirements. Try simplifying your project description or breaking it into smaller projects. {""file"":""unknown"",""function"":""handleSendMessage"",""component"":""App"",""operation"":""send chat message"",""stack"":""""} ",210,110,0,0,0,0,0,0,1,0,0,0,20,1,0,2,0,unknown,unknown,0
18,runtime_error,,Cannot read properties of undefined (reading 'split'),,"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n    at vg (http://tauri.localhost/assets/index-CSuOJCx0.js:9:81591)\n    at div (<anonymous>)\n    at div (<anonymous>)\n    at div (<anonymous>)\n    at bg (http://tauri.localhost/assets/index-CSuOJCx0.js:9:75460)\n    at main (<anonymous>)\n    at div (<anonymous>)\n    at v0 (http://tauri.localhost/assets/index-CSuOJCx0.js:144:44040)\n    at py (http://tauri.localhost/assets/index-CSuOJCx0.js:103:5621)\n    at j0 (http://tauri.localhost/assets/index-CSuOJCx0.js:150:5220)\n    at Xm (http://tauri.localhost/assets/index-CSuOJCx0.js:9:68439)""}",critical,,2025-11-03 21:53:58,0,Cannot read properties of undefined (reading 'split'),"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at vg (http://tauri.localhost/assets/index-CSuOJCx0.js:9:81591)\n at div (<anonymous>)\n at div (<anonymous>)\n at div (<anonymous>)\n at bg (http://tauri.localhost/assets/index-CSuOJCx0.js:9:75460)\n at main (<anonymous>)\n at div (<anonymous>)\n at v0 (http://tauri.localhost/assets/index-CSuOJCx0.js:144:44040)\n at py (http://tauri.localhost/assets/index-CSuOJCx0.js:103:5621)\n at j0 (http://tauri.localhost/assets/index-CSuOJCx0.js:150:5220)\n at Xm (http://tauri.localhost/assets/index-CSuOJCx0.js:9:68439)""}",,,"Cannot read properties of undefined (reading 'split') {""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at vg (http://tauri.localhost/assets/index-CSuOJCx0.js:9:81591)\n at div (<anonymous>)\n at div (<anonymous>)\n at div (<anonymous>)\n at bg (http://tauri.localhost/assets/index-CSuOJCx0.js:9:75460)\n at main (<anonymous>)\n at div (<anonymous>)\n at v0 (http://tauri.localhost/assets/index-CSuOJCx0.js:144:44040)\n at py (http://tauri.localhost/assets/index-CSuOJCx0.js:103:5621)\n at j0 (http://tauri.localhost/assets/index-CSuOJCx0.js:150:5220)\n at Xm (http://tauri.localhost/assets/index-CSuOJCx0.js:9:68439)""} ",53,641,0,0,0,1,0,0,1,0,1,0,21,0,0,4,0,unknown,unknown,0
17,runtime_error,,An error occurred. See https://github.com/styled-components/styled-components/blob/main/packages/styled-components/src/utils/errors.md#17 for more information.,,"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n    at A (http://tauri.localhost/assets/index-BWvszXxX.js:30:15283)\n    at button (<anonymous>)\n    at A (http://tauri.localhost/assets/index-BWvszXxX.js:30:15283)\n    at div (<anonymous>)\n    at A (http://tauri.localhost/assets/index-BWvszXxX.js:30:15283)\n    at qb (http://tauri.localhost/assets/index-BWvszXxX.js:129:29)\n    at div (<anonymous>)\n    at div (<anonymous>)\n    at div (<anonymous>)\n    at $b (http://tauri.localhost/assets/index-BWvszXxX.js:131:3758)\n    at div (<anonymous>)\n    at div (<anonymous>)\n    at main (<anonymous>)\n    at div (<anonymous>)\n    at D1 (http://tauri.localhost/assets/index-BWvszXxX.js:244:44040)\n    at Cv (http://tauri.localhost/assets/index-BWvszXxX.js:203:5621)\n    at M1 (http://tauri.localhost/assets/index-BWvszXxX.js:250:5220)\n    at Ly (http://tauri.localhost/assets/index-BWvszXxX.js:9:68439)""}",critical,,2025-11-03 17:30:08,0,An error occurred. See https://github.com/styled-components/styled-components/blob/main/packages/styled-components/src/utils/errors.md#17 for more information.,"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at A (http://tauri.localhost/assets/index-BWvszXxX.js:30:15283)\n at button (<anonymous>)\n at A (http://tauri.localhost/assets/index-BWvszXxX.js:30:15283)\n at div (<anonymous>)\n at A (http://tauri.localhost/assets/index-BWvszXxX.js:30:15283)\n at qb (http://tauri.localhost/assets/index-BWvszXxX.js:129:29)\n at div (<anonymous>)\n at div (<anonymous>)\n at div (<anonymous>)\n at $b (http://tauri.localhost/assets/index-BWvszXxX.js:131:3758)\n at div (<anonymous>)\n at div (<anonymous>)\n at main (<anonymous>)\n at div (<anonymous>)\n at D1 (http://tauri.localhost/assets/index-BWvszXxX.js:244:44040)\n at Cv (http://tauri.localhost/assets/index-BWvszXxX.js:203:5621)\n at M1 (http://tauri.localhost/assets/index-BWvszXxX.js:250:5220)\n at Ly (http://tauri.localhost/assets/index-BWvszXxX.js:9:68439)""}",,,"An error occurred. See https://github.com/styled-components/styled-components/blob/main/packages/styled-components/src/utils/errors.md#17 for more information. {""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at A (http://tauri.localhost/assets/index-BWvszXxX.js:30:15283)\n at button (<anonymous>)\n at A (http://tauri.localhost/assets/index-BWvszXxX.js:30:15283)\n at div (<anonymous>)\n at A (http://tauri.localhost/assets/index-BWvszXxX.js:30:15283)\n at qb (http://tauri.localhost/assets/index-BWvszXxX.js:129:29)\n at div (<anonymous>)\n at div (<anonymous>)\n at div (<anonymous>)\n at $b (http://tauri.localhost/assets/index-BWvszXxX.js:131:3758)\n at div (<anonymous>)\n at div (<anonymous>)\n at main (<anonymous>)\n at div (<anonymous>)\n at D1 (http://tauri.localhost/assets/index-BWvszXxX.js:244:44040)\n at Cv (http://tauri.localhost/assets/index-BWvszXxX.js:203:5621)\n at M1 (http://tauri.localhost/assets/index-BWvszXxX.js:250:5220)\n at Ly (http://tauri.localhost/assets/index-BWvszXxX.js:9:68439)""} ",159,934,0,0,0,1,0,0,1,0,0,0,17,0,1,4,0,unknown,unknown,0
16,runtime_error,,An error occurred. See https://github.com/styled-components/styled-components/blob/main/packages/styled-components/src/utils/errors.md#17 for more information.,,"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n    at A (http://tauri.localhost/assets/index-BWvszXxX.js:30:15283)\n    at div (<anonymous>)\n    at A (http://tauri.localhost/assets/index-BWvszXxX.js:30:15283)\n    at qb (http://tauri.localhost/assets/index-BWvszXxX.js:129:29)\n    at div (<anonymous>)\n    at div (<anonymous>)\n    at div (<anonymous>)\n    at $b (http://tauri.localhost/assets/index-BWvszXxX.js:131:3758)\n    at div (<anonymous>)\n    at div (<anonymous>)\n    at main (<anonymous>)\n    at div (<anonymous>)\n    at D1 (http://tauri.localhost/assets/index-BWvszXxX.js:244:44040)\n    at Cv (http://tauri.localhost/assets/index-BWvszXxX.js:203:5621)\n    at M1 (http://tauri.localhost/assets/index-BWvszXxX.js:250:5220)\n    at Ly (http://tauri.localhost/assets/index-BWvszXxX.js:9:68439)""}",critical,,2025-11-03 17:30:00,0,An error occurred. See https://github.com/styled-components/styled-components/blob/main/packages/styled-components/src/utils/errors.md#17 for more information.,"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at A (http://tauri.localhost/assets/index-BWvszXxX.js:30:15283)\n at div (<anonymous>)\n at A (http://tauri.localhost/assets/index-BWvszXxX.js:30:15283)\n at qb (http://tauri.localhost/assets/index-BWvszXxX.js:129:29)\n at div (<anonymous>)\n at div (<anonymous>)\n at div (<anonymous>)\n at $b (http://tauri.localhost/assets/index-BWvszXxX.js:131:3758)\n at div (<anonymous>)\n at div (<anonymous>)\n at main (<anonymous>)\n at div (<anonymous>)\n at D1 (http://tauri.localhost/assets/index-BWvszXxX.js:244:44040)\n at Cv (http://tauri.localhost/assets/index-BWvszXxX.js:203:5621)\n at M1 (http://tauri.localhost/assets/index-BWvszXxX.js:250:5220)\n at Ly (http://tauri.localhost/assets/index-BWvszXxX.js:9:68439)""}",,,"An error occurred. See https://github.com/styled-components/styled-components/blob/main/packages/styled-components/src/utils/errors.md#17 for more information. {""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at A (http://tauri.localhost/assets/index-BWvszXxX.js:30:15283)\n at div (<anonymous>)\n at A (http://tauri.localhost/assets/index-BWvszXxX.js:30:15283)\n at qb (http://tauri.localhost/assets/index-BWvszXxX.js:129:29)\n at div (<anonymous>)\n at div (<anonymous>)\n at div (<anonymous>)\n at $b (http://tauri.localhost/assets/index-BWvszXxX.js:131:3758)\n at div (<anonymous>)\n at div (<anonymous>)\n at main (<anonymous>)\n at div (<anonymous>)\n at D1 (http://tauri.localhost/assets/index-BWvszXxX.js:244:44040)\n at Cv (http://tauri.localhost/assets/index-BWvszXxX.js:203:5621)\n at M1 (http://tauri.localhost/assets/index-BWvszXxX.js:250:5220)\n at Ly (http://tauri.localhost/assets/index-BWvszXxX.js:9:68439)""} ",159,842,0,0,0,1,0,0,1,0,0,0,17,0,1,4,0,unknown,unknown,0
15,runtime_error,,No active window found,,"{""file"":""unknown"",""function"":""fetchActivity"",""component"":""ActivityMonitor"",""operation"":""fetch current activity"",""stack"":""""}",low,,2025-10-28 14:04:33,0,No active window found,"{""file"":""unknown"",""function"":""fetchActivity"",""component"":""ActivityMonitor"",""operation"":""fetch current activity"",""stack"":""""}",,,"No active window found {""file"":""unknown"",""function"":""fetchActivity"",""component"":""ActivityMonitor"",""operation"":""fetch current activity"",""stack"":""""} ",22,123,0,0,0,0,0,0,1,0,0,0,14,1,1,1,0,unknown,unknown,0
14,runtime_error,,Cannot read properties of undefined (reading 'split'),,"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n    at EventItem (http://localhost:5173/src/components/ActivityDashboard.tsx:663:22)\n    at div (<anonymous>)\n    at div (<anonymous>)\n    at div (<anonymous>)\n    at ActivityDashboard (http://localhost:5173/src/components/ActivityDashboard.tsx:21:7)\n    at main (<anonymous>)\n    at div (<anonymous>)\n    at App (http://localhost:5173/src/App.tsx:37:60)\n    at ProjectsProvider (http://localhost:5173/src/contexts/ProjectsContext.tsx:7:36)\n    at ErrorBoundary (http://localhost:5173/src/components/ErrorBoundary.tsx:6:5)\n    at QueryClientProvider (http://localhost:5173/node_modules/.vite/deps/@tanstack_react-query.js?v=20e8401e:3021:3)""}",critical,,2025-10-27 23:49:47,0,Cannot read properties of undefined (reading 'split'),"{""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at EventItem (http://localhost:5173/src/components/ActivityDashboard.tsx:663:22)\n at div (<anonymous>)\n at div (<anonymous>)\n at div (<anonymous>)\n at ActivityDashboard (http://localhost:5173/src/components/ActivityDashboard.tsx:21:7)\n at main (<anonymous>)\n at div (<anonymous>)\n at App (http://localhost:5173/src/App.tsx:37:60)\n at ProjectsProvider (http://localhost:5173/src/contexts/ProjectsContext.tsx:7:36)\n at ErrorBoundary (http://localhost:5173/src/components/ErrorBoundary.tsx:6:5)\n at QueryClientProvider (http://localhost:5173/node_modules/.vite/deps/@tanstack_react-query.js?v=20e8401e:3021:3)""}",,,"Cannot read properties of undefined (reading 'split') {""file"":""unknown"",""function"":""componentDidCatch"",""component"":""ErrorBoundary"",""operation"":""React component render"",""stack"":""\n at EventItem (http://localhost:5173/src/components/ActivityDashboard.tsx:663:22)\n at div (<anonymous>)\n at div (<anonymous>)\n at div (<anonymous>)\n at ActivityDashboard (http://localhost:5173/src/components/ActivityDashboard.tsx:21:7)\n at main (<anonymous>)\n at div (<anonymous>)\n at App (http://localhost:5173/src/App.tsx:37:60)\n at ProjectsProvider (http://localhost:5173/src/contexts/ProjectsContext.tsx:7:36)\n at ErrorBoundary (http://localhost:5173/src/components/ErrorBoundary.tsx:6:5)\n at QueryClientProvider (http://localhost:5173/node_modules/.vite/deps/@tanstack_react-query.js?v=20e8401e:3021:3)""} ",53,744,0,0,0,1,0,0,1,0,1,0,23,0,0,4,0,unknown,unknown,0
13,runtime_error,,Command plugin:dialog|save not allowed by ACL,,"{""file"":""unknown"",""function"":""handleBackup"",""component"":""Sidebar"",""operation"":""backup database to ZIP"",""stack"":""""}",high,,2025-10-24 02:06:30,0,Command plugin:dialog|save not allowed by ACL,"{""file"":""unknown"",""function"":""handleBackup"",""component"":""Sidebar"",""operation"":""backup database to ZIP"",""stack"":""""}",,,"Command plugin:dialog|save not allowed by ACL {""file"":""unknown"",""function"":""handleBackup"",""component"":""Sidebar"",""operation"":""backup database to ZIP"",""stack"":""""} ",45,114,0,0,0,0,0,0,1,0,0,0,2,4,0,3,0,unknown,unknown,0
11,runtime_error,,Planning took too long - DeepSeek AI made 25 attempts to analyze your project. This usually happens with very complex requirements. Try simplifying your project description or breaking it into smaller projects.,,"{""file"":""unknown"",""function"":""handleSendMessage"",""component"":""App"",""operation"":""send chat message"",""stack"":""""}",medium,,2025-10-24 02:06:02,0,Planning took too long - DeepSeek AI made 25 attempts to analyze your project. This usually happens with very complex requirements. Try simplifying your project description or breaking it into smaller projects.,"{""file"":""unknown"",""function"":""handleSendMessage"",""component"":""App"",""operation"":""send chat message"",""stack"":""""}",,,"Planning took too long - DeepSeek AI made 25 attempts to analyze your project. This usually happens with very complex requirements. Try simplifying your project description or breaking it into smaller projects. {""file"":""unknown"",""function"":""handleSendMessage"",""component"":""App"",""operation"":""send chat message"",""stack"":""""} ",210,110,0,0,0,0,0,0,1,0,0,0,2,4,0,2,0,unknown,unknown,0
12,runtime_error,,Failed to communicate with agent,,"{""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n    at ge (http://tauri.localhost/assets/index-BdpeQFNS.js:375:113185)\n    at async I (http://tauri.localhost/assets/index-BdpeQFNS.js:262:9027)""}",medium,,2025-10-24 02:06:02,0,Failed to communicate with agent,"{""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n at ge (http://tauri.localhost/assets/index-BdpeQFNS.js:375:113185)\n at async I (http://tauri.localhost/assets/index-BdpeQFNS.js:262:9027)""}",,,"Failed to communicate with agent {""file"":""unknown"",""function"":""handleSubmit"",""component"":""ChatInterface"",""operation"":""send chat message"",""stack"":""Error: Failed to communicate with agent\n at ge (http://tauri.localhost/assets/index-BdpeQFNS.js:375:113185)\n at async I (http://tauri.localhost/assets/index-BdpeQFNS.js:262:9027)""} ",32,295,0,0,0,1,0,0,1,0,0,0,2,4,0,2,0,unknown,unknown,0
